"","Date","DAX","VDAX"
"1076",2011-04-01,7179.81,19.78
"1077",2011-04-04,7175.33,19.75
"1078",2011-04-05,7175.31,20.07
"1079",2011-04-06,7215.11,19.87
"1080",2011-04-07,7178.78,20.25
"1081",2011-04-08,7217.02,19.95
"1082",2011-04-11,7204.86,19.76
"1083",2011-04-12,7102.91,21.17
"1084",2011-04-13,7177.97,20.62
"1085",2011-04-14,7146.56,20.96
"1086",2011-04-15,7178.29,19.96
"1087",2011-04-19,7039.31,19.66
"1088",2011-04-20,7249.19,18.8
"1089",2011-04-21,7295.49,18.26
"1090",2011-04-26,7356.51,17.97
"1091",2011-04-27,7404.95,17.83
"1092",2011-04-28,7475.22,17.62
"1093",2011-04-29,7514.46,17.24
"1094",2011-05-02,7527.64,17.58
"1095",2011-05-03,7500.7,18.2
"1096",2011-05-04,7373.93,20.03
"1097",2011-05-05,7376.96,20.33
"1098",2011-05-06,7492.25,19.15
"1099",2011-05-09,7410.52,20.1
"1100",2011-05-10,7501.52,19.8
"1101",2011-05-11,7495.05,19.66
"1102",2011-05-12,7443.95,20.67
"1103",2011-05-13,7403.31,20.88
"1104",2011-05-16,7387.54,21.43
"1105",2011-05-17,7256.65,22.2
"1106",2011-05-18,7303.53,21.58
"1107",2011-05-19,7358.23,20.96
"1108",2011-05-20,7266.82,21.6
"1109",2011-05-24,7150.66,20.99
"1110",2011-05-25,7170.94,20.76
"1111",2011-05-26,7114.09,20.68
"1112",2011-05-27,7163.47,20.14
"1113",2011-05-30,7160.3,20.01
"1114",2011-05-31,7293.69,19.02
"1115",2011-06-01,7217.43,19.14
"1116",2011-06-02,7074.12,20.12
"1117",2011-06-03,7109.03,19.81
"1118",2011-06-06,7084.57,20.21
"1119",2011-06-07,7103.25,19.91
"1120",2011-06-08,7060.23,20.09
"1121",2011-06-09,7159.66,19.2
"1122",2011-06-10,7069.9,19.77
"1123",2011-06-13,7085.14,19.85
"1124",2011-06-14,7204.79,19.17
"1125",2011-06-15,7115.08,20.23
"1126",2011-06-16,7110.2,20.85
"1127",2011-06-17,7164.05,21.24
"1128",2011-06-20,7150.21,23.14
"1129",2011-06-21,7285.51,22.36
"1130",2011-06-22,7278.19,21.69
"1131",2011-06-23,7149.44,23.21
"1132",2011-06-24,7121.38,23.74
"1133",2011-06-27,7107.9,24.26
"1134",2011-06-28,7170.43,23.55
"1135",2011-06-29,7294.14,21.65
"1136",2011-06-30,7376.24,19.81
"1137",2011-07-01,7419.44,18.67
"1138",2011-07-04,7442.96,18.14
"1139",2011-07-05,7439.44,18.41
"1140",2011-07-06,7431.19,18.68
"1141",2011-07-07,7471.44,18.41
"1142",2011-07-08,7402.73,19.41
"1143",2011-07-11,7230.25,21.35
"1144",2011-07-12,7174.14,22.61
"1145",2011-07-13,7267.87,21.45
"1146",2011-07-14,7214.74,22.22
"1147",2011-07-15,7220.12,22.72
"1148",2011-07-19,7192.67,21.27
"1149",2011-07-20,7221.36,21.37
"1150",2011-07-21,7290.14,20.49
"1151",2011-07-22,7326.39,19.31
"1152",2011-07-25,7344.54,19.46
"1153",2011-07-26,7349.45,19.48
"1154",2011-07-27,7252.68,20.37
"1155",2011-07-28,7190.06,20.74
"1156",2011-07-29,7158.77,20.92
"1157",2011-08-01,6953.98,21.83
"1158",2011-08-02,6796.75,22.76
"1159",2011-08-03,6640.59,22.84
"1160",2011-08-04,6414.76,24.9
"1161",2011-08-05,6236.16,29.25
"1162",2011-08-08,5923.27,32.39
"1163",2011-08-09,5917.08,38.59
"1164",2011-08-10,5613.42,39.95
"1165",2011-08-11,5797.66,39.7
"1166",2011-08-12,5997.74,37.71
"1167",2011-08-15,6022.24,35.42
"1168",2011-08-16,5994.9,34.53
"1169",2011-08-17,5948.94,32.22
"1170",2011-08-18,5602.8,39.25
"1171",2011-08-19,5480,39.85
"1172",2011-08-23,5532.38,35.93
"1173",2011-08-24,5681.08,35.32
"1174",2011-08-25,5584.14,35.88
"1175",2011-08-26,5537.48,36.39
"1176",2011-08-29,5670.07,35.34
"1177",2011-08-30,5643.92,33.88
"1178",2011-08-31,5784.85,32.1
"1179",2011-09-01,5730.63,33.07
"1180",2011-09-02,5538.33,34.51
"1181",2011-09-05,5246.18,37.88
"1182",2011-09-06,5193.97,38.38
"1183",2011-09-07,5405.53,38.05
"1184",2011-09-08,5408.46,37.57
"1185",2011-09-09,5189.93,39.82
"1186",2011-09-12,5072.33,42.91
"1187",2011-09-13,5166.36,42.65
"1188",2011-09-14,5340.19,42.33
"1189",2011-09-15,5508.24,40.51
"1190",2011-09-16,5573.51,40.34
"1191",2011-09-19,5415.91,43.43
"1192",2011-09-20,5571.68,42.05
"1193",2011-09-21,5433.8,43.46
"1194",2011-09-22,5164.21,47.23
"1195",2011-09-23,5196.56,47.78
"1196",2011-09-26,5345.56,47.33
"1197",2011-09-27,5628.44,44.1
"1198",2011-09-28,5578.42,44.52
"1199",2011-09-29,5639.58,44.04
"1200",2011-09-30,5502.02,46
"1201",2011-10-03,5376.7,47.2
"1202",2011-10-04,5216.71,49.19
"1203",2011-10-05,5473.03,45.42
"1204",2011-10-06,5645.25,43.63
"1205",2011-10-07,5675.7,42.24
"1206",2011-10-10,5847.29,40.07
"1207",2011-10-11,5865.01,38.98
"1208",2011-10-12,5994.47,37.36
"1209",2011-10-13,5914.84,38.79
"1210",2011-10-14,5967.2,36.66
"1211",2011-10-17,5859.43,37.48
"1212",2011-10-18,5877.41,38.37
"1213",2011-10-19,5913.53,38.86
"1214",2011-10-20,5766.48,41.21
"1215",2011-10-21,5970.96,39.37
"1216",2011-10-25,6046.75,31.86
"1217",2011-10-26,6016.07,31.67
"1218",2011-10-27,6337.84,28.4
"1219",2011-10-28,6346.19,28.52
"1220",2011-10-31,6141.34,30.67
"1221",2011-11-01,5834.51,34.49
"1222",2011-11-02,5965.63,34.07
"1223",2011-11-03,6133.18,34.44
"1224",2011-11-04,5966.16,34.58
"1225",2011-11-07,5928.68,35.48
"1226",2011-11-08,5961.44,34.44
"1227",2011-11-09,5829.54,35.39
"1228",2011-11-10,5867.81,37.23
"1229",2011-11-11,6057.03,34.98
"1230",2011-11-14,5985.02,35.34
"1231",2011-11-15,5933.14,35.21
"1232",2011-11-16,5913.36,34.61
"1233",2011-11-17,5850.17,35.22
"1234",2011-11-18,5800.24,35.18
"1235",2011-11-22,5537.39,34.12
"1236",2011-11-23,5457.77,36.89
"1237",2011-11-24,5428.11,37.29
"1238",2011-11-25,5492.87,37.38
"1239",2011-11-28,5745.33,36.38
"1240",2011-11-29,5799.91,35.52
"1241",2011-11-30,6088.84,33.55
"1242",2011-12-01,6035.88,33.56
"1243",2011-12-02,6080.68,33.33
"1244",2011-12-05,6106.09,33.18
"1245",2011-12-06,6028.82,33.71
"1246",2011-12-07,5994.73,34.09
"1247",2011-12-08,5874.44,35.5
"1248",2011-12-09,5986.71,33.94
"1249",2011-12-12,5785.43,34.56
"1250",2011-12-13,5774.26,33.76
"1251",2011-12-14,5675.14,33.75
"1252",2011-12-15,5730.62,32.47
"1253",2011-12-16,5701.78,31.43
"1254",2011-12-19,5670.71,33.45
"1255",2011-12-20,5847.03,31.82
"1256",2011-12-21,5791.53,31.41
"1257",2011-12-22,5852.18,30.47
"1258",2011-12-23,5878.93,30.19
"1259",2011-12-27,5889.76,30.09
"1260",2011-12-28,5771.27,31.13
"1261",2011-12-29,5848.78,31.87
"1262",2011-12-30,5898.35,31.73
"1263",2012-01-02,6075.52,30.58
"1264",2012-01-03,6166.57,29.36
"1265",2012-01-04,6111.55,29.71
"1266",2012-01-05,6095.99,29.99
"1267",2012-01-06,6057.92,29.82
"1268",2012-01-09,6017.23,29.98
"1269",2012-01-10,6162.98,28.67
"1270",2012-01-11,6152.34,28.71
"1271",2012-01-12,6179.21,28.36
"1272",2012-01-13,6143.08,28.48
"1273",2012-01-16,6220.01,27.73
"1274",2012-01-17,6332.93,27.05
"1275",2012-01-18,6354.57,27.03
"1276",2012-01-19,6416.26,26.84
"1277",2012-01-20,6404.39,25.86
"1278",2012-01-24,6419.22,24.2
"1279",2012-01-25,6421.85,23.99
"1280",2012-01-26,6539.85,23.27
"1281",2012-01-27,6511.98,23.34
"1282",2012-01-30,6444.45,25.38
"1283",2012-01-31,6458.91,25.48
"1284",2012-02-01,6616.64,24.86
"1285",2012-02-02,6655.63,24.38
"1286",2012-02-03,6766.67,23.64
"1287",2012-02-06,6764.83,23.73
"1288",2012-02-07,6754.2,23.97
"1289",2012-02-08,6748.76,24.29
"1290",2012-02-09,6788.8,24.27
"1291",2012-02-10,6692.96,25.92
"1292",2012-02-13,6738.47,25.99
"1293",2012-02-14,6728.19,25.59
"1294",2012-02-15,6757.94,25.72
"1295",2012-02-16,6751.96,26.35
"1296",2012-02-17,6848.03,25.18
"1297",2012-02-21,6908.18,23.3
"1298",2012-02-22,6843.87,24.61
"1299",2012-02-23,6809.46,24.52
"1300",2012-02-24,6864.43,23.97
"1301",2012-02-27,6849.6,24.34
"1302",2012-02-28,6887.63,24.02
"1303",2012-02-29,6856.08,23.94
"1304",2012-03-01,6941.77,24.06
"1305",2012-03-02,6921.37,23.4
"1306",2012-03-05,6866.46,24.08
"1307",2012-03-06,6633.11,26.78
"1308",2012-03-07,6671.11,27.79
"1309",2012-03-08,6834.54,25.62
"1310",2012-03-09,6880.21,23.61
"1311",2012-03-12,6901.35,23.62
"1312",2012-03-13,6995.91,22.28
"1313",2012-03-14,7079.42,21.7
"1314",2012-03-15,7144.45,21.36
"1315",2012-03-16,7157.82,20.91
"1316",2012-03-19,7154.22,22.16
"1317",2012-03-20,7054.94,22.89
"1318",2012-03-21,7071.32,22.42
"1319",2012-03-22,6981.26,22.98
"1320",2012-03-23,6995.62,22.4
"1321",2012-03-26,7079.23,21.53
"1322",2012-03-27,7078.9,21.32
"1323",2012-03-28,6998.8,21.78
"1324",2012-03-29,6875.15,23.23
"1325",2012-03-30,6946.83,22.28
"1326",2012-04-02,7056.65,21.46
"1327",2012-04-03,6982.28,21.69
"1328",2012-04-04,6784.06,24.45
"1329",2012-04-05,6775.26,24.5
"1330",2012-04-10,6606.43,27.26
"1331",2012-04-11,6674.73,27.07
"1332",2012-04-12,6743.24,26.02
"1333",2012-04-13,6583.9,26.99
"1334",2012-04-16,6625.19,27.12
"1335",2012-04-17,6801,25.53
"1336",2012-04-18,6732.03,25.83
"1337",2012-04-19,6671.22,26.03
"1338",2012-04-20,6750.12,24.75
"1339",2012-04-24,6590.41,24.9
"1340",2012-04-25,6704.5,25.17
"1341",2012-04-26,6739.9,24.57
"1342",2012-04-27,6801.32,24.4
"1343",2012-04-30,6761.19,24.37
"1344",2012-05-02,6710.77,25.05
"1345",2012-05-03,6694.44,25.18
"1346",2012-05-04,6561.47,25.88
"1347",2012-05-07,6569.48,26.41
"1348",2012-05-08,6444.74,27.29
"1349",2012-05-09,6475.31,27.69
"1350",2012-05-10,6518,27.11
"1351",2012-05-11,6579.93,26.21
"1352",2012-05-14,6451.97,27.63
"1353",2012-05-15,6401.06,28.34
"1354",2012-05-16,6384.26,28.85
"1355",2012-05-17,6308.96,29.75
"1356",2012-05-18,6271.22,29.94
"1357",2012-05-22,6435.6,26.81
"1358",2012-05-23,6285.75,28.6
"1359",2012-05-24,6315.89,29.2
"1360",2012-05-25,6339.94,28.8
"1361",2012-05-28,6323.19,28.97
"1362",2012-05-29,6396.84,28.78
"1363",2012-05-30,6280.8,29.71
"1364",2012-05-31,6264.38,30.66
"1365",2012-06-01,6050.29,31.83
"1366",2012-06-04,5978.23,32.58
"1367",2012-06-05,5969.4,31.48
"1368",2012-06-06,6093.99,29.43
"1369",2012-06-07,6144.22,29.04
"1370",2012-06-08,6130.82,28.77
"1371",2012-06-11,6141.05,29.25
"1372",2012-06-12,6161.24,29.68
"1373",2012-06-13,6152.49,30.53
"1374",2012-06-14,6138.61,30.36
"1375",2012-06-15,6229.41,30.64
"1376",2012-06-18,6248.2,29.25
"1377",2012-06-19,6363.36,26.65
"1378",2012-06-20,6392.13,26.36
"1379",2012-06-21,6343.13,26.28
"1380",2012-06-22,6263.25,26.84
"1381",2012-06-25,6132.39,27.97
"1382",2012-06-26,6136.69,27.9
"1383",2012-06-27,6228.99,27
"1384",2012-06-28,6149.91,27.11
"1385",2012-06-29,6416.28,24.88
"1386",2012-07-02,6496.08,23.63
"1387",2012-07-03,6578.21,22.49
"1388",2012-07-04,6564.8,23.13
"1389",2012-07-05,6535.56,23.48
"1390",2012-07-06,6410.11,24.61
"1391",2012-07-09,6387.57,25.1
"1392",2012-07-10,6438.33,24.3
"1393",2012-07-11,6453.85,23.78
"1394",2012-07-12,6419.35,23.91
"1395",2012-07-13,6557.1,22.9
"1396",2012-07-16,6565.72,22.41
"1397",2012-07-17,6577.64,22.17
"1398",2012-07-18,6684.42,21.13
"1399",2012-07-19,6758.39,20.93
"1400",2012-07-20,6630.02,23.02
"1401",2012-07-24,6390.41,24.6
"1402",2012-07-25,6406.52,27.34
"1403",2012-07-26,6582.96,26.83
"1404",2012-07-27,6689.4,25.6
"1405",2012-07-30,6774.06,24.99
"1406",2012-07-31,6772.26,24.63
"1407",2012-08-01,6754.46,25.1
"1408",2012-08-02,6606.09,24.66
"1409",2012-08-03,6865.66,23.59
"1410",2012-08-06,6918.72,22.79
"1411",2012-08-07,6967.95,22.07
"1412",2012-08-08,6966.15,22.03
"1413",2012-08-09,6964.99,22.08
"1414",2012-08-10,6944.56,21.84
"1415",2012-08-13,6909.68,22.4
"1416",2012-08-14,6974.39,22.25
"1417",2012-08-15,6946.8,22.43
"1418",2012-08-16,6996.29,22.26
"1419",2012-08-17,7040.88,21.53
"1420",2012-08-21,7089.32,21.6
"1421",2012-08-22,7017.75,22.53
"1422",2012-08-23,6949.57,22.6
"1423",2012-08-24,6971.07,22.87
"1424",2012-08-27,7047.45,22.73
"1425",2012-08-28,7002.68,22.77
"1426",2012-08-29,7010.57,23.08
"1427",2012-08-30,6895.49,23.64
"1428",2012-08-31,6970.79,23.28
"1429",2012-09-03,7014.83,23.25
"1430",2012-09-04,6932.58,23.54
"1431",2012-09-05,6964.69,23.36
"1432",2012-09-06,7167.33,22.57
"1433",2012-09-07,7214.5,21.57
"1434",2012-09-10,7213.7,21.81
"1435",2012-09-11,7310.11,21.86
"1436",2012-09-12,7343.53,21.58
"1437",2012-09-13,7310.32,21.66
"1438",2012-09-14,7412.13,20.64
"1439",2012-09-17,7403.69,20.47
"1440",2012-09-18,7347.69,20.55
"1441",2012-09-19,7390.76,19.94
"1442",2012-09-20,7389.49,19.72
"1443",2012-09-21,7451.62,19.31
"1444",2012-09-24,7413.16,20.43
"1445",2012-09-25,7425.11,20.28
"1446",2012-09-26,7276.51,21.34
"1447",2012-09-27,7290.02,21.39
"1448",2012-09-28,7216.15,21.73
"1449",2012-10-01,7326.73,20.92
"1450",2012-10-02,7305.86,20.73
"1451",2012-10-03,7322.08,20.17
"1452",2012-10-04,7305.21,20.22
"1453",2012-10-05,7397.87,19.18
"1454",2012-10-08,7291.21,19.84
"1455",2012-10-09,7234.53,20.36
"1456",2012-10-10,7205.23,20.31
"1457",2012-10-11,7281.7,19.48
"1458",2012-10-12,7232.49,19.51
"1459",2012-10-15,7261.25,19.59
"1460",2012-10-16,7376.27,18.87
"1461",2012-10-17,7394.55,18.55
"1462",2012-10-18,7437.23,18.01
"1463",2012-10-19,7380.64,18.61
"1464",2012-10-23,7173.69,18.35
"1465",2012-10-24,7192.85,18.48
"1466",2012-10-25,7200.23,19.17
"1467",2012-10-26,7231.85,19.08
"1468",2012-10-29,7203.16,19.36
"1469",2012-10-30,7284.4,18.86
"1470",2012-10-31,7260.63,18.5
"1471",2012-11-01,7335.67,18.19
"1472",2012-11-02,7363.85,17.49
"1473",2012-11-05,7326.47,17.93
"1474",2012-11-06,7377.76,17.76
"1475",2012-11-07,7232.83,18.3
"1476",2012-11-08,7204.96,18.84
"1477",2012-11-09,7163.5,19.72
"1478",2012-11-12,7168.76,19.82
"1479",2012-11-13,7169.12,19.5
"1480",2012-11-14,7101.92,19.18
"1481",2012-11-15,7043.42,19.56
"1482",2012-11-16,6950.53,19.96
"1483",2012-11-20,7172.99,18.04
"1484",2012-11-21,7184.71,17.61
"1485",2012-11-22,7244.99,17.34
"1486",2012-11-23,7309.13,17.2
"1487",2012-11-26,7292.03,17.35
"1488",2012-11-27,7332.33,17.11
"1489",2012-11-28,7343.41,17.02
"1490",2012-11-29,7400.96,16.56
"1491",2012-11-30,7405.5,16.55
"1492",2012-12-03,7435.21,16.7
"1493",2012-12-04,7435.12,16.83
"1494",2012-12-05,7454.55,16.79
"1495",2012-12-06,7534.54,16.53
"1496",2012-12-07,7517.8,16.81
"1497",2012-12-10,7530.92,16.96
"1498",2012-12-11,7589.75,16.63
"1499",2012-12-12,7614.79,16.51
"1500",2012-12-13,7581.98,16.89
"1501",2012-12-14,7596.47,16.97
"1502",2012-12-17,7604.94,16.97
"1503",2012-12-18,7653.58,16.41
"1504",2012-12-19,7668.5,16.23
"1505",2012-12-20,7672.1,16.23
"1506",2012-12-21,7636.23,16.79
"1507",2012-12-27,7655.88,18.97
"1508",2012-12-28,7612.39,19.35
