"","Date","DAX","VDAX"
"61",2007-03-27,6858.34,18.29
"62",2007-03-28,6816.89,19.22
"63",2007-03-29,6897.08,18.32
"64",2007-03-30,6917.03,17.74
"65",2007-04-02,6937.17,17.62
"66",2007-04-03,7045.56,16.1
"67",2007-04-04,7073.91,16.01
"68",2007-04-05,7099.91,15.37
"69",2007-04-10,7166.67,15.17
"70",2007-04-11,7152.83,16.29
"71",2007-04-12,7142.95,16.81
"72",2007-04-13,7212.07,16.49
"73",2007-04-16,7338.06,16.29
"74",2007-04-17,7348.83,17.16
"75",2007-04-18,7282.34,17.97
"76",2007-04-19,7242.73,18.53
"77",2007-04-20,7342.54,17.51
"78",2007-04-23,7335.62,17.98
"79",2007-04-24,7270.32,18.64
"80",2007-04-25,7343.08,17.93
"81",2007-04-26,7387.02,17.69
"82",2007-04-27,7378.12,18.1
"83",2007-04-30,7408.87,18.35
"84",2007-05-02,7455.93,18.37
"85",2007-05-03,7476.69,18.25
"86",2007-05-04,7516.76,17.67
"87",2007-05-07,7525.69,17.59
"88",2007-05-08,7442.2,18.29
"89",2007-05-09,7475.99,17.94
"90",2007-05-10,7415.33,18.55
"91",2007-05-11,7479.34,17.8
"92",2007-05-14,7459.61,18.67
"93",2007-05-15,7505.35,18.17
"94",2007-05-16,7481.25,18.2
"95",2007-05-17,7499.5,18.07
"96",2007-05-18,7607.54,16.24
"97",2007-05-21,7619.31,16.52
"98",2007-05-22,7659.39,16.75
"99",2007-05-23,7735.88,16.56
"100",2007-05-24,7697.38,17.52
"101",2007-05-25,7739.2,17.25
"102",2007-05-29,7781.04,17.47
"103",2007-05-30,7764.97,17.75
"104",2007-05-31,7883.04,16.52
"105",2007-06-01,7987.85,16.43
"106",2007-06-04,7976.79,17.5
"107",2007-06-05,7919.83,18.06
"108",2007-06-06,7730.05,20.07
"109",2007-06-07,7618.61,20.96
"110",2007-06-08,7590.5,20.36
"111",2007-06-11,7706.1,19.72
"112",2007-06-12,7678.26,20.13
"113",2007-06-13,7680.76,20.24
"114",2007-06-14,7849.16,18.84
"115",2007-06-15,8030.64,18.66
"116",2007-06-18,8036.12,19.53
"117",2007-06-19,8033.52,19.54
"118",2007-06-20,8090.49,19.42
"119",2007-06-21,7964.71,20.36
"120",2007-06-22,7949.63,20.74
"121",2007-06-25,7930.61,20.86
"122",2007-06-26,7860.52,21.3
"123",2007-06-27,7801.23,21.22
"124",2007-06-28,7921.36,20.14
"125",2007-06-29,8007.32,19.52
"126",2007-07-02,7958.24,20.07
"127",2007-07-03,8050.68,19.58
"128",2007-07-04,8075.26,19.52
"129",2007-07-05,7987.13,20.56
"130",2007-07-06,8048.32,20.04
"131",2007-07-09,8077.39,20.18
"132",2007-07-10,7964.76,21.32
"133",2007-07-11,7898.54,21.72
"134",2007-07-12,8053.43,20.69
"135",2007-07-13,8092.77,20.43
"136",2007-07-16,8105.69,20.85
"137",2007-07-17,8038.21,21.4
"138",2007-07-18,7893.61,22.46
"139",2007-07-19,7991.21,21.17
"140",2007-07-20,7874.85,22.27
"141",2007-07-23,7944.21,22.5
"142",2007-07-24,7806.79,23.33
"143",2007-07-25,7692.55,24.06
"144",2007-07-26,7508.96,25.27
"145",2007-07-27,7451.68,25.58
"146",2007-07-30,7456.31,26.04
"147",2007-07-31,7584.14,24.87
"148",2007-08-01,7473.93,26.98
"149",2007-08-02,7534.13,25.98
"150",2007-08-03,7435.67,26.15
"151",2007-08-06,7444.45,26.71
"152",2007-08-07,7513.66,25.57
"153",2007-08-08,7605.94,23.83
"154",2007-08-09,7453.59,26.32
"155",2007-08-10,7343.26,28.47
"156",2007-08-13,7474.33,27.11
"157",2007-08-14,7425.07,27.6
"158",2007-08-15,7445.9,27.35
"159",2007-08-16,7270.07,30.51
"160",2007-08-17,7378.29,29.03
"161",2007-08-20,7407.53,27.88
"162",2007-08-21,7424.75,26.32
"163",2007-08-22,7500.48,24.84
"164",2007-08-23,7511.96,24.59
"165",2007-08-24,7507.27,24.42
"166",2007-08-27,7485.99,24.25
"167",2007-08-28,7430.24,25.55
"168",2007-08-29,7439.18,25.76
"169",2007-08-30,7519.94,24.46
"170",2007-08-31,7638.17,23.46
"171",2007-09-03,7648.58,23.19
"172",2007-09-04,7721.77,22.48
"173",2007-09-05,7588.03,24.01
"174",2007-09-06,7621.72,24.36
"175",2007-09-07,7436.63,26.29
"176",2007-09-10,7375.44,27.79
"177",2007-09-11,7457.9,27.18
"178",2007-09-12,7472.99,26.19
"179",2007-09-13,7535.97,24.85
"180",2007-09-14,7497.74,25.23
"181",2007-09-17,7479.85,26.89
"182",2007-09-18,7575.21,25.5
"183",2007-09-19,7750.84,20.95
"184",2007-09-20,7735.09,20.21
"185",2007-09-21,7794.43,18.77
"186",2007-09-24,7787.92,18.38
"187",2007-09-25,7769.44,19.48
"188",2007-09-26,7804.15,19
"189",2007-09-27,7853.79,18.54
"190",2007-09-28,7861.51,19.01
"191",2007-10-01,7922.42,18.98
"192",2007-10-02,7946.79,19.15
"193",2007-10-03,7955.3,19.5
"194",2007-10-04,7944.99,19.36
"195",2007-10-05,8002.18,17.87
"196",2007-10-08,7974.37,17.97
"197",2007-10-09,7980.44,17.64
"198",2007-10-10,7986.57,17.58
"199",2007-10-11,8033.69,17.21
"200",2007-10-12,8041.26,17.18
"201",2007-10-15,7969.47,18.5
"202",2007-10-16,7962.64,19.25
"203",2007-10-17,7985.41,18.27
"204",2007-10-18,7921.4,18.47
"205",2007-10-19,7884.12,18.11
"206",2007-10-22,7794.94,21.04
"207",2007-10-23,7842.79,21.47
"208",2007-10-24,7828.96,21.47
"209",2007-10-25,7932.44,20.07
"210",2007-10-26,7949.17,19.52
"211",2007-10-29,8009.67,18.99
"212",2007-10-30,7977.94,19.39
"213",2007-10-31,8019.22,18.9
"214",2007-11-01,7880.85,19.71
"215",2007-11-02,7849.49,21.04
"216",2007-11-05,7807.55,22.09
"217",2007-11-06,7827.19,21.18
"218",2007-11-07,7799.62,21.44
"219",2007-11-08,7819.47,22.15
"220",2007-11-09,7812.4,22.62
"221",2007-11-12,7806.84,22.59
"222",2007-11-13,7777.56,22.14
"223",2007-11-14,7783.11,22.12
"224",2007-11-15,7667.03,22.95
"225",2007-11-16,7612.26,22.99
"226",2007-11-19,7511.97,24.43
"227",2007-11-20,7630.31,22.26
"228",2007-11-21,7518.42,23.14
"229",2007-11-22,7562.1,21.99
"230",2007-11-23,7608.96,21.68
"231",2007-11-26,7567.36,22.45
"232",2007-11-27,7531.35,23.22
"233",2007-11-28,7723.66,21.87
"234",2007-11-29,7765.19,20.95
"235",2007-11-30,7870.52,19.6
"236",2007-12-03,7837.26,19.68
"237",2007-12-04,7808.94,19.75
"238",2007-12-05,7944.77,18
"239",2007-12-06,7940.58,18.01
"240",2007-12-07,7994.07,16.73
"241",2007-12-10,8033.36,16.81
"242",2007-12-11,8009.42,17.16
"243",2007-12-12,8076.12,15.85
"244",2007-12-13,7928.31,18.37
"245",2007-12-14,7948.36,17.92
"246",2007-12-17,7825.44,19.49
"247",2007-12-18,7850.74,19.16
"248",2007-12-19,7837.32,19
"249",2007-12-20,7869.19,18.25
"250",2007-12-21,8002.67,15.62
"251",2007-12-27,8038.6,16.22
"252",2007-12-28,8067.32,18.38
"253",2008-01-02,7949.11,20.48
"254",2008-01-03,7908.41,20.86
"255",2008-01-04,7808.69,21.34
"256",2008-01-07,7817.17,21.52
"257",2008-01-08,7849.99,20.52
"258",2008-01-09,7782.71,21.43
"259",2008-01-10,7713.09,21.42
"260",2008-01-11,7717.95,20.68
"261",2008-01-14,7732.02,20.66
"262",2008-01-15,7566.38,22.05
"263",2008-01-16,7471.57,22.49
"264",2008-01-17,7413.53,22.44
"265",2008-01-18,7314.17,24.4
"266",2008-01-21,6790.19,34.19
"267",2008-01-22,6769.47,31.02
"268",2008-01-23,6439.21,34.51
"269",2008-01-24,6821.07,32.33
"270",2008-01-25,6816.74,30.54
"271",2008-01-28,6818.85,30.75
"272",2008-01-29,6892.96,29.27
"273",2008-01-30,6875.35,29.44
"274",2008-01-31,6851.75,28.73
"275",2008-02-01,6968.67,26.84
"276",2008-02-04,7000.49,26.72
"277",2008-02-05,6765.25,29.99
"278",2008-02-06,6847.51,29.44
"279",2008-02-07,6733.72,30.89
"280",2008-02-08,6767.28,30.37
"281",2008-02-11,6743.54,31.19
"282",2008-02-12,6967.84,28.49
"283",2008-02-13,6973.67,27.47
"284",2008-02-14,6962.28,27.36
"285",2008-02-15,6832.43,28.44
"286",2008-02-18,6967.55,27.27
"287",2008-02-19,7002.29,26.75
"288",2008-02-20,6899.68,27.64
"289",2008-02-21,6904.85,27.89
"290",2008-02-22,6806.29,28.75
"291",2008-02-25,6882.56,28.08
"292",2008-02-26,6985.97,26.14
"293",2008-02-27,6997.85,25.45
"294",2008-02-28,6862.52,25.97
"295",2008-02-29,6748.13,27.87
"296",2008-03-03,6689.95,29.62
"297",2008-03-04,6545.04,29.96
"298",2008-03-05,6683.71,29.16
"299",2008-03-06,6591.31,29.19
"300",2008-03-07,6513.99,30.35
"301",2008-03-10,6448.08,30.72
"302",2008-03-11,6524.57,29.05
"303",2008-03-12,6599.37,27.7
"304",2008-03-13,6500.56,28.46
"305",2008-03-14,6451.9,29.68
"306",2008-03-17,6182.3,34.67
"307",2008-03-18,6393.39,31.7
"308",2008-03-19,6361.22,29.2
"309",2008-03-20,6319.99,28.29
"310",2008-03-25,6524.71,26.13
"311",2008-03-26,6489.26,26.68
"312",2008-03-27,6578.06,25.26
"313",2008-03-28,6559.9,24.93
"314",2008-03-31,6534.97,25.43
"315",2008-04-01,6720.33,23.67
"316",2008-04-02,6777.44,23.21
"317",2008-04-03,6741.72,23.9
"318",2008-04-04,6763.39,23.11
"319",2008-04-07,6821.03,22.53
"320",2008-04-08,6771.98,23.04
"321",2008-04-09,6721.36,23.26
"322",2008-04-10,6704.32,22.88
"323",2008-04-11,6603.57,23.48
"324",2008-04-14,6554.49,24.41
"325",2008-04-15,6585.05,23.86
"326",2008-04-16,6702.84,22.4
"327",2008-04-17,6681.81,22.2
"328",2008-04-18,6843.08,20.27
"329",2008-04-21,6786.55,20.86
"330",2008-04-22,6728.3,22.36
"331",2008-04-23,6795.03,21.68
"332",2008-04-24,6821.32,21.11
"333",2008-04-25,6896.58,20.41
"334",2008-04-28,6925.33,20.16
"335",2008-04-29,6885.34,20.46
"336",2008-04-30,6948.82,20.03
"337",2008-05-02,7043.23,18.9
"338",2008-05-05,7052.08,19.35
"339",2008-05-06,7017.1,19.31
"340",2008-05-07,7076.25,18.86
"341",2008-05-08,7071.9,18.97
"342",2008-05-09,7003.17,19.43
"343",2008-05-12,7035.95,19.62
"344",2008-05-13,7060.19,19.66
"345",2008-05-14,7083.24,19.07
"346",2008-05-15,7081.05,18.84
"347",2008-05-16,7156.55,18.1
"348",2008-05-19,7225.94,17.48
"349",2008-05-20,7118.5,19.8
"350",2008-05-21,7040.83,20.5
"351",2008-05-22,7070.33,20.47
"352",2008-05-23,6944.05,21.49
"353",2008-05-26,6953.84,21.62
"354",2008-05-27,6958.66,21.37
"355",2008-05-28,7033.84,20.62
"356",2008-05-29,7055.03,20.12
"357",2008-05-30,7096.79,19.83
"358",2008-06-02,7008.77,21.13
"359",2008-06-03,7019.13,20.77
"360",2008-06-04,6965.43,21.19
"361",2008-06-05,6941.83,20.93
"362",2008-06-06,6803.81,22.36
"363",2008-06-09,6815.63,23.47
"364",2008-06-10,6771.1,23.3
"365",2008-06-11,6650.26,23.7
"366",2008-06-12,6714.52,22.52
"367",2008-06-13,6765.32,21.32
"368",2008-06-16,6729.88,21.57
"369",2008-06-17,6796.16,21.1
"370",2008-06-18,6728.91,22.01
"371",2008-06-19,6721.17,21.88
"372",2008-06-20,6578.44,22.91
"373",2008-06-23,6589.46,22.63
"374",2008-06-24,6536.06,22.87
"375",2008-06-25,6617.84,21.57
"376",2008-06-26,6459.6,22.74
"377",2008-06-27,6421.91,23.05
"378",2008-06-30,6418.32,23.42
"379",2008-07-01,6315.94,24.28
"380",2008-07-02,6305.42,24.44
"381",2008-07-03,6353.74,24.28
"382",2008-07-04,6272.21,24.78
"383",2008-07-07,6395.75,24.23
"384",2008-07-08,6304.41,24.95
"385",2008-07-09,6386.46,23.92
"386",2008-07-10,6305,25.36
"387",2008-07-11,6153.3,26.74
"388",2008-07-14,6200.25,26.47
"389",2008-07-15,6081.7,27.75
"390",2008-07-16,6155.37,26.76
"391",2008-07-17,6271.27,25.15
"392",2008-07-18,6382.65,23.34
"393",2008-07-21,6424.84,23.06
"394",2008-07-22,6442.79,22.71
"395",2008-07-23,6536.09,21.99
"396",2008-07-24,6440.7,22.55
"397",2008-07-25,6436.71,22.36
"398",2008-07-28,6351.15,23.52
"399",2008-07-29,6398.8,23.47
"400",2008-07-30,6460.12,22.37
"401",2008-07-31,6479.56,22.33
"402",2008-08-01,6396.46,23.01
"403",2008-08-04,6349.81,23.63
"404",2008-08-05,6518.7,22.51
"405",2008-08-06,6561.39,21.67
"406",2008-08-07,6543.49,22.26
"407",2008-08-08,6561.65,21.69
"408",2008-08-11,6609.63,21.43
"409",2008-08-12,6585.87,21.63
"410",2008-08-13,6422.19,23.18
"411",2008-08-14,6442.21,22.92
"412",2008-08-15,6446.02,21.87
"413",2008-08-18,6432.88,22.09
"414",2008-08-19,6282.43,23.31
"415",2008-08-20,6317.8,22.44
"416",2008-08-21,6236.96,22.69
"417",2008-08-22,6342.42,22.06
"418",2008-08-25,6296.95,22.53
"419",2008-08-26,6340.52,22.02
"420",2008-08-27,6321.03,22.09
"421",2008-08-28,6420.54,21.07
"422",2008-08-29,6422.3,20.85
"423",2008-09-01,6421.8,21.24
"424",2008-09-02,6518.47,20.95
"425",2008-09-03,6467.49,21.3
"426",2008-09-04,6279.57,23.56
"427",2008-09-05,6127.44,25.04
"428",2008-09-08,6263.74,24.21
"429",2008-09-09,6233.41,24.33
"430",2008-09-10,6210.32,24.91
"431",2008-09-11,6178.9,25.46
"432",2008-09-12,6234.89,25.19
"433",2008-09-15,6064.16,28.91
"434",2008-09-16,5965.17,30.65
"435",2008-09-17,5860.98,32.5
"436",2008-09-18,5863.42,33.08
"437",2008-09-19,6189.53,31.4
"438",2008-09-22,6107.75,29.56
"439",2008-09-23,6068.53,27.26
"440",2008-09-24,6052.87,27.51
"441",2008-09-26,6063.5,30.41
"442",2008-09-29,5807.08,32.74
"443",2008-09-30,5831.02,33.55
"444",2008-10-01,5806.33,34.66
"445",2008-10-02,5660.63,35.85
"446",2008-10-03,5797.03,35.07
"447",2008-10-06,5387.01,40.28
"448",2008-10-07,5326.63,39.74
"449",2008-10-08,5013.62,46.52
"450",2008-10-09,4887,51.74
"451",2008-10-10,4544.31,63.44
"452",2008-10-13,5062.45,60.55
"453",2008-10-14,5199.19,61.78
"454",2008-10-15,4861.63,60.79
"455",2008-10-16,4622.81,79.8
"456",2008-10-17,4781.33,76.55
"457",2008-10-20,4835.01,63.5
"458",2008-10-21,4784.41,52.5
"459",2008-10-22,4571.07,55.41
"460",2008-10-23,4519.7,58.43
"461",2008-10-24,4295.67,66.28
"462",2008-10-27,4334.64,68.81
"463",2008-10-28,4823.45,74.92
"464",2008-10-29,4808.69,70.57
"465",2008-10-30,4869.3,68.21
"466",2008-10-31,4987.97,64.09
"467",2008-11-03,5026.84,57.14
"468",2008-11-04,5278.04,48.35
"469",2008-11-05,5166.87,49.23
"470",2008-11-06,4813.57,59.48
"471",2008-11-07,4938.46,58.58
"472",2008-11-10,5025.53,56.1
"473",2008-11-11,4761.58,61.63
"474",2008-11-12,4620.8,66.18
"475",2008-11-13,4649.52,66.14
"476",2008-11-14,4710.24,63.86
"477",2008-11-17,4557.27,66.64
"478",2008-11-18,4579.47,65.6
"479",2008-11-19,4354.09,76.98
"480",2008-11-20,4220.2,74.73
"481",2008-11-21,4127.41,75.56
"482",2008-11-24,4554.33,65.97
"483",2008-11-25,4560.42,58.86
"484",2008-11-26,4560.5,56.2
"485",2008-11-27,4665.27,51.35
"486",2008-11-28,4669.44,50.55
"487",2008-12-01,4394.79,55.75
"488",2008-12-02,4531.79,56.84
"489",2008-12-03,4567.24,54.06
"490",2008-12-04,4564.23,53.53
"491",2008-12-05,4381.47,56.95
"492",2008-12-08,4715.88,53.51
"493",2008-12-09,4779.11,51.83
"494",2008-12-10,4804.88,49.9
"495",2008-12-11,4767.2,48.17
"496",2008-12-12,4663.37,51.76
"497",2008-12-15,4654.82,51.74
"498",2008-12-16,4729.91,50.57
"499",2008-12-17,4708.38,48.9
"500",2008-12-18,4756.4,46.11
"501",2008-12-19,4696.7,40.35
"502",2008-12-22,4639.02,38.58
"503",2008-12-23,4629.38,41.07
"504",2008-12-29,4704.86,42.05
"505",2008-12-30,4810.2,41.95
"506",2009-01-02,4973.07,40.19
"507",2009-01-05,4983.99,39.69
"508",2009-01-06,5026.31,38.92
"509",2009-01-07,4937.47,39.78
"510",2009-01-08,4879.91,40.67
"511",2009-01-09,4783.89,40.75
"512",2009-01-12,4719.62,42.51
"513",2009-01-13,4636.94,44.21
"514",2009-01-14,4422.35,48.97
"515",2009-01-15,4336.73,51.15
"516",2009-01-16,4366.28,46.25
"517",2009-01-19,4316.14,47.22
"518",2009-01-20,4239.85,51.11
"519",2009-01-21,4261.15,53.05
"520",2009-01-22,4219.42,49.78
"521",2009-01-23,4178.94,49
"522",2009-01-26,4326.87,46.35
"523",2009-01-27,4323.42,44.12
"524",2009-01-28,4518.72,42.2
"525",2009-01-29,4428.11,42.3
"526",2009-01-30,4338.35,43.92
"527",2009-02-02,4271.04,45.92
"528",2009-02-03,4374.96,44.58
"529",2009-02-04,4492.79,41.63
"530",2009-02-05,4510.49,41.64
"531",2009-02-06,4644.63,40.29
"532",2009-02-09,4666.82,40.63
"533",2009-02-10,4505.54,42.88
"534",2009-02-11,4530.09,42.78
"535",2009-02-12,4407.56,43.29
"536",2009-02-13,4413.39,41.21
"537",2009-02-16,4366.64,43.23
"538",2009-02-17,4216.6,45.41
"539",2009-02-18,4204.96,46.18
"540",2009-02-19,4215.21,44.75
"541",2009-02-20,4014.66,48.73
"542",2009-02-23,3936.45,50.16
"543",2009-02-24,3895.75,48.41
"544",2009-02-25,3846.21,45.73
"545",2009-02-26,3942.62,42.28
"546",2009-02-27,3843.74,41.42
"547",2009-03-02,3710.07,46.19
"548",2009-03-03,3690.72,46.15
"549",2009-03-04,3890.94,43.26
"550",2009-03-05,3695.49,44.7
"551",2009-03-06,3666.41,46.71
"552",2009-03-09,3692.03,45.15
"553",2009-03-10,3886.98,42.49
"554",2009-03-11,3914.1,42.26
"555",2009-03-12,3956.22,43.01
"556",2009-03-13,3953.6,41.94
"557",2009-03-16,4044.54,42.38
"558",2009-03-17,3987.77,42.04
"559",2009-03-18,3996.32,41.79
"560",2009-03-19,4043.46,41.72
"561",2009-03-20,4068.74,41.76
"562",2009-03-23,4176.37,39.94
"563",2009-03-24,4187.36,39.56
"564",2009-03-25,4223.29,38.66
"565",2009-03-26,4259.37,38.04
"566",2009-03-27,4203.55,37.96
"567",2009-03-30,3989.23,41.42
"568",2009-03-31,4084.76,40.92
"569",2009-04-01,4131.07,39.48
"570",2009-04-02,4381.92,39.06
"571",2009-04-03,4384.99,37.38
"572",2009-04-06,4349.81,37.74
"573",2009-04-07,4322.5,37.79
"574",2009-04-08,4357.92,37.2
"575",2009-04-09,4491.12,35.68
"576",2009-04-14,4557.01,37.14
"577",2009-04-15,4549.79,36.75
"578",2009-04-16,4609.46,35.16
"579",2009-04-17,4676.84,33.02
"580",2009-04-20,4486.3,38.52
"581",2009-04-21,4501.63,39.62
"582",2009-04-22,4594.42,38.34
"583",2009-04-23,4538.21,37.82
"584",2009-04-24,4674.32,36.32
"585",2009-04-27,4694.07,36.54
"586",2009-04-28,4607.42,37.73
"587",2009-04-29,4704.56,36.5
"588",2009-04-30,4769.45,35.11
"589",2009-05-04,4902.45,35.15
"590",2009-05-05,4853.03,35.29
"591",2009-05-06,4880.71,34.73
"592",2009-05-07,4804.1,36.09
"593",2009-05-08,4913.9,35
"594",2009-05-11,4866.91,35.89
"595",2009-05-12,4854.11,34.12
"596",2009-05-13,4727.61,35.76
"597",2009-05-14,4738.47,35.44
"598",2009-05-15,4737.5,32.9
"599",2009-05-18,4851.96,32.05
"600",2009-05-19,4959.62,31.35
"601",2009-05-20,5038.94,29.94
"602",2009-05-21,4900.67,31.86
"603",2009-05-22,4918.75,31.84
"604",2009-05-25,4918.45,32.52
"605",2009-05-26,4985.6,32.43
"606",2009-05-27,5000.77,31.45
"607",2009-05-28,4932.88,32.3
"608",2009-05-29,4940.82,32.02
"609",2009-06-01,5142.56,31.4
"610",2009-06-02,5144.06,30.74
"611",2009-06-03,5054.53,31.49
"612",2009-06-04,5064.8,31.38
"613",2009-06-05,5077.03,30.24
"614",2009-06-08,5004.72,31.6
"615",2009-06-09,4997.86,30.61
"616",2009-06-10,5051.18,29.56
"617",2009-06-11,5107.26,28
"618",2009-06-12,5069.24,27.92
"619",2009-06-15,4889.94,31.48
"620",2009-06-16,4890.72,31.39
"621",2009-06-17,4799.98,33.97
"622",2009-06-18,4837.48,32.85
"623",2009-06-19,4839.46,31.16
"624",2009-06-22,4693.4,34.92
"625",2009-06-23,4707.15,31.25
"626",2009-06-24,4836.01,29.58
"627",2009-06-25,4800.56,29.73
"628",2009-06-26,4776.47,29.65
"629",2009-06-29,4885.09,28.83
"630",2009-06-30,4808.64,28.82
"631",2009-07-01,4905.44,27.71
"632",2009-07-02,4718.49,30.11
"633",2009-07-03,4708.21,29.93
"634",2009-07-06,4651.82,31.58
"635",2009-07-07,4598.19,33.02
"636",2009-07-08,4572.65,33.61
"637",2009-07-09,4630.07,32.16
"638",2009-07-10,4576.31,31.93
"639",2009-07-13,4722.34,30.55
"640",2009-07-14,4781.69,29.69
"641",2009-07-15,4928.44,28.01
"642",2009-07-16,4957.19,28
"643",2009-07-17,4978.4,26.39
"644",2009-07-20,5030.15,27.07
"645",2009-07-21,5093.97,28.44
"646",2009-07-22,5121.56,28.3
"647",2009-07-23,5247.28,27.72
"648",2009-07-24,5229.36,27.72
"649",2009-07-27,5251.55,28.18
"650",2009-07-28,5174.74,28.59
"651",2009-07-29,5270.32,28.18
"652",2009-07-30,5360.66,27.66
"653",2009-07-31,5332.14,28.14
"654",2009-08-03,5426.85,28.95
"655",2009-08-04,5417.02,28.68
"656",2009-08-05,5353.01,28.85
"657",2009-08-06,5369.98,27.67
"658",2009-08-07,5458.96,26.69
"659",2009-08-10,5418.12,27.09
"660",2009-08-11,5285.81,28.24
"661",2009-08-12,5350.09,27.6
"662",2009-08-13,5401.11,26.87
"663",2009-08-14,5309.11,28.1
"664",2009-08-17,5201.61,31.92
"665",2009-08-18,5250.74,30.89
"666",2009-08-19,5231.98,31.19
"667",2009-08-20,5311.06,29.43
"668",2009-08-21,5462.74,27.12
"669",2009-08-24,5519.75,27.57
"670",2009-08-25,5557.09,27.6
"671",2009-08-26,5521.97,28.53
"672",2009-08-27,5470.33,28.89
"673",2009-08-28,5517.35,28.59
"674",2009-08-31,5464.61,29.53
"675",2009-09-01,5327.29,31.03
"676",2009-09-02,5319.84,31.29
"677",2009-09-03,5301.42,30.68
"678",2009-09-04,5384.43,28.53
"679",2009-09-07,5463.51,28.16
"680",2009-09-08,5481.73,27.87
"681",2009-09-09,5574.26,27.22
"682",2009-09-10,5594.77,26.86
"683",2009-09-11,5624.02,26.34
"684",2009-09-14,5620.24,27.3
"685",2009-09-15,5628.98,27.08
"686",2009-09-16,5700.26,26.73
"687",2009-09-17,5731.14,26.67
"688",2009-09-18,5703.83,25.56
"689",2009-09-21,5668.65,27.11
"690",2009-09-22,5709.38,26.71
"691",2009-09-23,5702.05,26.39
"692",2009-09-24,5605.21,27.82
"693",2009-09-25,5581.41,28.11
"694",2009-09-28,5736.31,27.35
"695",2009-09-29,5713.52,26.7
"696",2009-09-30,5675.16,26.57
"697",2009-10-01,5554.55,28.31
"698",2009-10-02,5467.9,29.48
"699",2009-10-05,5508.85,29.08
"700",2009-10-06,5657.64,27.44
"701",2009-10-07,5640.75,26.96
"702",2009-10-08,5716.54,26.18
"703",2009-10-09,5711.88,25.82
"704",2009-10-12,5783.23,25.53
"705",2009-10-13,5714.31,26.12
"706",2009-10-14,5854.14,25.11
"707",2009-10-15,5830.77,25.47
"708",2009-10-16,5743.39,25.76
"709",2009-10-19,5852.56,25.33
"710",2009-10-20,5811.77,26.67
"711",2009-10-21,5833.49,26.52
"712",2009-10-22,5762.93,26.63
"713",2009-10-23,5740.25,26.18
"714",2009-10-26,5642.16,27.52
"715",2009-10-27,5635.02,27.81
"716",2009-10-28,5496.27,28.88
"717",2009-10-29,5587.45,27.85
"718",2009-10-30,5414.96,30.34
"719",2009-11-02,5430.82,30.95
"720",2009-11-03,5353.35,31.51
"721",2009-11-04,5444.23,29.74
"722",2009-11-05,5480.92,28.47
"723",2009-11-06,5488.25,27.65
"724",2009-11-09,5619.72,26.1
"725",2009-11-10,5613.2,26.06
"726",2009-11-11,5668.35,25.97
"727",2009-11-12,5663.96,26.27
"728",2009-11-13,5686.83,25.79
"729",2009-11-16,5804.82,25.69
"730",2009-11-17,5778.43,26.14
"731",2009-11-18,5787.61,25.47
"732",2009-11-19,5702.18,26.38
"733",2009-11-20,5663.15,26.38
"734",2009-11-23,5801.48,24.63
"735",2009-11-24,5769.31,24.37
"736",2009-11-25,5803.02,23.75
