"","Date","DAX","VDAX"
"1757",2005-09-29,5021.17,16.93
"1758",2005-09-30,5044.12,16.56
"1759",2005-10-03,5082.07,16.66
"1760",2005-10-04,5138.02,16.83
"1761",2005-10-05,5069.42,17.57
"1762",2005-10-06,5017.27,18.35
"1763",2005-10-07,5007.77,18.11
"1764",2005-10-10,5022.79,18.49
"1765",2005-10-11,5032.46,18.17
"1766",2005-10-12,4981.77,18.48
"1767",2005-10-13,4950.07,18.99
"1768",2005-10-14,4975.56,17.86
"1769",2005-10-17,4978.83,17.44
"1770",2005-10-18,4947.18,17.85
"1771",2005-10-19,4845.98,19.02
"1772",2005-10-20,4864.25,18.33
"1773",2005-10-21,4838.4,18.48
"1774",2005-10-24,4901.79,18.13
"1775",2005-10-25,4872.97,18.34
"1776",2005-10-26,4900.79,17.79
"1777",2005-10-27,4806.05,19.3
"1778",2005-10-28,4825.64,19.18
"1779",2005-10-31,4929.07,18.57
"1780",2005-11-01,4922.55,18.83
"1781",2005-11-02,4954.83,18.08
"1782",2005-11-03,5011,16.66
"1783",2005-11-04,4995.24,16.81
"1784",2005-11-07,5024.2,16.67
"1785",2005-11-08,5008.83,17.15
"1786",2005-11-09,5011.38,16.41
"1787",2005-11-10,5015.55,15.97
"1788",2005-11-11,5090.75,15.84
"1789",2005-11-14,5092.43,15.84
"1790",2005-11-15,5110.61,16
"1791",2005-11-16,5081.46,16.19
"1792",2005-11-17,5099.72,16.14
"1793",2005-11-18,5123.5,15.84
"1794",2005-11-21,5170.61,14.63
"1795",2005-11-22,5174.72,14.61
"1796",2005-11-23,5196.08,14.39
"1797",2005-11-24,5187.98,14.1
"1798",2005-11-25,5194.27,14.26
"1799",2005-11-28,5176.59,14.86
"1800",2005-11-29,5199.48,14.93
"1801",2005-11-30,5193.4,14.77
"1802",2005-12-01,5266.55,14.17
"1803",2005-12-02,5307.99,13.74
"1804",2005-12-05,5266.86,14.58
"1805",2005-12-06,5300.85,14.11
"1806",2005-12-07,5266.75,14.75
"1807",2005-12-08,5286.75,14.55
"1808",2005-12-09,5282.13,13.76
"1809",2005-12-12,5301.21,13.82
"1810",2005-12-13,5310.28,13.86
"1811",2005-12-14,5286.76,14.07
"1812",2005-12-15,5295.82,13.47
"1813",2005-12-16,5353.66,12.47
"1814",2005-12-19,5350.18,12.57
"1815",2005-12-20,5356.6,12.76
"1816",2005-12-21,5397.23,12.7
"1817",2005-12-22,5398.28,12.91
"1818",2005-12-23,5419.05,12.51
"1819",2005-12-26,5419.05,12.51
"1820",2005-12-27,5444.84,13.14
"1821",2005-12-28,5447.15,13.64
"1822",2005-12-29,5458.58,14.15
"1823",2005-12-30,5408.26,15.09
"1824",2006-01-02,5449.98,15.12
"1825",2006-01-03,5460.68,14.81
"1826",2006-01-04,5523.62,14.6
"1827",2006-01-05,5516.53,14.77
"1828",2006-01-06,5536.32,14.33
"1829",2006-01-09,5537.11,14.72
"1830",2006-01-10,5494.71,14.87
"1831",2006-01-11,5532.89,14.19
"1832",2006-01-12,5542.13,13.73
"1833",2006-01-13,5483.09,14.44
"1834",2006-01-16,5514.64,14.08
"1835",2006-01-17,5460.16,15.01
"1836",2006-01-18,5395.61,15.4
"1837",2006-01-19,5430.84,15.28
"1838",2006-01-20,5349.02,15.6
"1839",2006-01-23,5348.72,16.04
"1840",2006-01-24,5334.3,15.42
"1841",2006-01-25,5427.09,15
"1842",2006-01-26,5548.91,15.43
"1843",2006-01-27,5647.42,15.36
"1844",2006-01-30,5660.03,16.09
"1845",2006-01-31,5674.15,16.95
"1846",2006-02-01,5726.53,16.39
"1847",2006-02-02,5649.6,17.26
"1848",2006-02-03,5657.12,17.06
"1849",2006-02-06,5666.78,17.51
"1850",2006-02-07,5672.92,17.15
"1851",2006-02-08,5666.41,16.96
"1852",2006-02-09,5743.68,16.64
"1853",2006-02-10,5701.47,16.93
"1854",2006-02-13,5756.33,16.93
"1855",2006-02-14,5763.4,16.93
"1856",2006-02-15,5764.37,16.96
"1857",2006-02-16,5789.25,16.1
"1858",2006-02-17,5795.48,15.48
"1859",2006-02-20,5793.95,15.82
"1860",2006-02-21,5801.04,15.82
"1861",2006-02-22,5862.06,15.29
"1862",2006-02-23,5857.88,15.81
"1863",2006-02-24,5870.79,15.41
"1864",2006-02-27,5915.15,15.1
"1865",2006-02-28,5796.04,16.05
"1866",2006-03-01,5866.61,15.36
"1867",2006-03-02,5783.49,15.79
"1868",2006-03-03,5721.46,16.19
"1869",2006-03-06,5754.06,16.21
"1870",2006-03-07,5739.28,16.5
"1871",2006-03-08,5673.36,16.59
"1872",2006-03-09,5732.22,15.96
"1873",2006-03-10,5804.92,15.23
"1874",2006-03-13,5855.16,14.87
"1875",2006-03-14,5870.88,14.84
"1876",2006-03-15,5898.48,14.58
"1877",2006-03-16,5897.79,14.4
"1878",2006-03-17,5882.38,14.7
"1879",2006-03-20,5902.79,15.3
"1880",2006-03-21,5911.86,15.12
"1881",2006-03-22,5932.31,14.34
"1882",2006-03-23,5947.11,14.4
"1883",2006-03-24,5973.14,13.92
"1884",2006-03-27,5912.26,15.5
"1885",2006-03-28,5890.63,15.32
"1886",2006-03-29,5914.78,15.15
"1887",2006-03-30,5984.19,14.22
"1888",2006-03-31,5970.08,14.4
"1889",2006-04-03,6024.05,14.34
"1890",2006-04-04,6013.85,14.68
"1891",2006-04-05,6029.2,14.56
"1892",2006-04-06,6031.39,14.44
"1893",2006-04-07,5952.92,15.11
"1894",2006-04-10,6003.4,15.23
"1895",2006-04-11,5908.47,16.14
"1896",2006-04-12,5901.25,15.79
"1897",2006-04-13,5918.57,15.26
"1898",2006-04-14,5918.57,15.26
"1899",2006-04-17,5918.57,15.26
"1900",2006-04-18,5902.58,15.99
"1901",2006-04-19,5993.76,15.35
"1902",2006-04-20,6063.28,14.89
"1903",2006-04-21,6094.75,15.04
"1904",2006-04-24,6079.09,16.02
"1905",2006-04-25,6078.8,15.67
"1906",2006-04-26,6107.12,15.13
"1907",2006-04-27,6067.74,15.66
"1908",2006-04-28,6009.89,15.6
"1909",2006-05-01,6009.89,15.6
"1910",2006-05-02,6051.29,15.81
"1911",2006-05-03,5968.96,16.79
"1912",2006-05-04,6039.32,16.06
"1913",2006-05-05,6113.29,14.77
"1914",2006-05-08,6127.98,15.33
"1915",2006-05-09,6140.72,15.29
"1916",2006-05-10,6118.38,15.43
"1917",2006-05-11,6054.72,15.9
"1918",2006-05-12,5916.28,17.26
"1919",2006-05-15,5857.03,18.88
"1920",2006-05-16,5851.92,18.52
"1921",2006-05-17,5652.72,19.98
"1922",2006-05-18,5666.07,22.06
"1923",2006-05-19,5672.28,21.64
"1924",2006-05-22,5546.24,25.98
"1925",2006-05-23,5678.49,23.06
"1926",2006-05-24,5587.23,25.29
"1927",2006-05-25,5706.06,25.29
"1928",2006-05-26,5788.36,21.32
"1929",2006-05-29,5755.02,21.77
"1930",2006-05-30,5622.43,25.58
"1931",2006-05-31,5692.86,24.25
"1932",2006-06-01,5707.59,23.03
"1933",2006-06-02,5687.04,21.97
"1934",2006-06-05,5621.19,23.15
"1935",2006-06-06,5502.81,25.21
"1936",2006-06-07,5543.93,24.14
"1937",2006-06-08,5383.28,25.91
"1938",2006-06-09,5464.08,23.96
"1939",2006-06-12,5395.55,24.9
"1940",2006-06-13,5292.14,27.42
"1941",2006-06-14,5305.99,27.02
"1942",2006-06-15,5422.22,23.96
"1943",2006-06-16,5376.01,24.49
"1944",2006-06-19,5439.23,23.08
"1945",2006-06-20,5493.61,22.08
"1946",2006-06-21,5503.41,20.83
"1947",2006-06-22,5533.42,20.71
"1948",2006-06-23,5529.74,20.5
"1949",2006-06-26,5514.63,21.34
"1950",2006-06-27,5459.15,22.26
"1951",2006-06-28,5456.87,22.33
"1952",2006-06-29,5581.67,21.05
"1953",2006-06-30,5683.31,18.5
"1954",2006-07-03,5712.69,18.08
"1955",2006-07-04,5729.01,17.91
"1956",2006-07-05,5625.63,20.5
"1957",2006-07-06,5695.47,19.27
"1958",2006-07-07,5681.85,19.18
"1959",2006-07-10,5706.32,19.2
"1960",2006-07-11,5616.04,20.44
"1961",2006-07-12,5637.82,20.12
"1962",2006-07-13,5527.29,22.08
"1963",2006-07-14,5422.22,23.44
"1964",2006-07-17,5416.96,23.78
"1965",2006-07-18,5396.85,23.6
"1966",2006-07-19,5539.29,20.53
"1967",2006-07-20,5545.82,20.51
"1968",2006-07-21,5451.01,21.06
"1969",2006-07-24,5578.05,20
"1970",2006-07-25,5565.76,20.22
"1971",2006-07-26,5583.1,19.68
"1972",2006-07-27,5659.07,18.72
"1973",2006-07-28,5705.42,17.84
"1974",2006-07-31,5681.97,19.28
"1975",2006-08-01,5596.74,20.57
"1976",2006-08-02,5680.82,19.32
"1977",2006-08-03,5640.03,20.14
"1978",2006-08-04,5723.03,19.22
"1979",2006-08-07,5626.67,21.5
"1980",2006-08-08,5651.92,21.55
"1981",2006-08-09,5702.81,19.81
"1982",2006-08-10,5630.96,20.91
"1983",2006-08-11,5628.37,20.15
"1984",2006-08-14,5692,19.47
"1985",2006-08-15,5776.8,18.45
"1986",2006-08-16,5812.94,17.91
"1987",2006-08-17,5833.51,17.91
"1988",2006-08-18,5817.02,17.47
"1989",2006-08-21,5794.83,17.96
"1990",2006-08-22,5818.41,17.42
"1991",2006-08-23,5775.54,17.66
"1992",2006-08-24,5814.08,17.36
"1993",2006-08-25,5811.47,16.78
"1994",2006-08-28,5854.99,17.05
"1995",2006-08-29,5847.02,17.54
"1996",2006-08-30,5867.53,17.2
"1997",2006-08-31,5859.57,17.28
"1998",2006-09-01,5876.54,16.59
"1999",2006-09-04,5909.72,16.77
"2000",2006-09-05,5884.07,17.38
"2001",2006-09-06,5813.06,18.57
"2002",2006-09-07,5773.72,18.96
"2003",2006-09-08,5795.26,18.23
"2004",2006-09-11,5798.46,18.73
"2005",2006-09-12,5873.85,17.48
"2006",2006-09-13,5906.12,17.18
"2007",2006-09-14,5907.37,16.79
"2008",2006-09-15,5937.87,16.19
"2009",2006-09-18,5926.33,16.67
"2010",2006-09-19,5873.46,17.16
"2011",2006-09-20,5954.38,16.03
"2012",2006-09-21,5962.03,15.95
"2013",2006-09-22,5883.32,17.16
"2014",2006-09-25,5901.66,17.28
"2015",2006-09-26,5960.63,16.17
"2016",2006-09-27,5989.71,16.17
"2017",2006-09-28,5989.16,16.36
"2018",2006-09-29,6004.33,16.45
"2019",2006-10-02,5999.46,17.36
"2020",2006-10-03,5992.22,17.39
"2021",2006-10-04,6046.37,16.32
"2022",2006-10-05,6075.28,16.21
"2023",2006-10-06,6085.82,16.14
"2024",2006-10-09,6084.4,16.74
"2025",2006-10-10,6117.71,15.94
"2026",2006-10-11,6119.45,16.05
"2027",2006-10-12,6160.28,15.45
"2028",2006-10-13,6173.68,14.99
"2029",2006-10-16,6186.54,14.97
"2030",2006-10-17,6115.1,16.36
"2031",2006-10-18,6182.78,15.41
"2032",2006-10-19,6177.42,15.25
"2033",2006-10-20,6202.82,14.47
"2034",2006-10-23,6242.91,14.4
"2035",2006-10-24,6247.52,14.48
"2036",2006-10-25,6264.92,14.36
"2037",2006-10-26,6284.19,14.37
"2038",2006-10-27,6262.54,14.71
"2039",2006-10-30,6258.19,15.19
"2040",2006-10-31,6268.92,14.69
"2041",2006-11-01,6291.9,14.02
"2042",2006-11-02,6223.33,14.97
"2043",2006-11-03,6241.15,14.51
"2044",2006-11-06,6330.65,13.7
"2045",2006-11-07,6361.96,13.75
"2046",2006-11-08,6349.26,13.89
"2047",2006-11-09,6358.68,13.99
"2048",2006-11-10,6357.77,13.74
"2049",2006-11-13,6393.73,13.86
"2050",2006-11-14,6387.38,14.25
"2051",2006-11-15,6430.89,13.55
"2052",2006-11-16,6443.02,13.48
"2053",2006-11-17,6412.36,13.19
"2054",2006-11-20,6452.33,13.22
"2055",2006-11-21,6460.39,12.92
"2056",2006-11-22,6476.13,13.02
"2057",2006-11-23,6475.25,13.29
"2058",2006-11-24,6411.96,14.88
"2059",2006-11-27,6298.17,16.98
"2060",2006-11-28,6281.68,16.42
"2061",2006-11-29,6363.8,15.12
"2062",2006-11-30,6309.19,16.04
"2063",2006-12-01,6241.13,16.66
"2064",2006-12-04,6295.23,16.73
"2065",2006-12-05,6372.8,15.6
"2066",2006-12-06,6369.51,15.77
"2067",2006-12-07,6413.03,15.41
"2068",2006-12-08,6427.41,14.94
"2069",2006-12-11,6469.42,14.63
"2070",2006-12-12,6476.17,14.54
"2071",2006-12-13,6520.77,14.09
"2072",2006-12-14,6552.58,12.98
"2073",2006-12-15,6588.83,12.13
"2074",2006-12-18,6597.25,12.78
"2075",2006-12-19,6553.51,13.69
"2076",2006-12-20,6586.91,12.65
"2077",2006-12-21,6573.96,12.83
"2078",2006-12-22,6503.13,14.01
"2079",2006-12-25,6503.13,14.01
"2080",2006-12-26,6503.13,14.01
"2081",2006-12-27,6608.86,14.28
"2082",2006-12-28,6611.81,14.06
"2083",2006-12-29,6596.92,14.65
"2084",2007-01-01,6596.92,14.65
"2085",2007-01-02,6681.13,14.79
"2086",2007-01-03,6691.32,14.8
"2087",2007-01-04,6674.4,15.12
"2088",2007-01-05,6593.09,16.09
"2089",2007-01-08,6607.59,16.76
"2090",2007-01-09,6614.37,16.68
"2091",2007-01-10,6566.56,17.35
"2092",2007-01-11,6687.3,15.14
"2093",2007-01-12,6705.17,14.73
"2094",2007-01-15,6731.74,14.59
"2095",2007-01-16,6716.82,15.43
"2096",2007-01-17,6701.7,15.63
"2097",2007-01-18,6689.62,15.71
"2098",2007-01-19,6747.17,14.37
"2099",2007-01-22,6687.31,15.9
"2100",2007-01-23,6678.93,16.05
"2101",2007-01-24,6748.37,14.81
"2102",2007-01-25,6719.58,15.55
"2103",2007-01-26,6690.34,15.92
"2104",2007-01-29,6726.01,16.26
"2105",2007-01-30,6788.23,15.35
"2106",2007-01-31,6789.11,15.83
"2107",2007-02-01,6851.28,14.78
"2108",2007-02-02,6885.76,14.02
"2109",2007-02-05,6874.06,14.59
"2110",2007-02-06,6875.7,14.73
"2111",2007-02-07,6915.56,14.2
"2112",2007-02-08,6876.73,14.68
"2113",2007-02-09,6911.11,14.21
"2114",2007-02-12,6859.45,15.49
"2115",2007-02-13,6895.34,15.28
"2116",2007-02-14,6961.18,14.07
"2117",2007-02-15,6958.62,13.78
"2118",2007-02-16,6957.07,13.48
"2119",2007-02-19,6987.08,13.6
"2120",2007-02-20,6982.91,13.95
"2121",2007-02-21,6941.66,14.51
"2122",2007-02-22,6973.73,14.06
"2123",2007-02-23,6992.58,13.92
"2124",2007-02-26,7027.59,13.76
"2125",2007-02-27,6819.65,17.5
"2126",2007-02-28,6715.44,18.81
"2127",2007-03-01,6640.24,19.65
"2128",2007-03-02,6603.32,20.73
"2129",2007-03-05,6534.57,21.78
"2130",2007-03-06,6595,20.23
"2131",2007-03-07,6617.75,19.52
"2132",2007-03-08,6713.23,18.34
"2133",2007-03-09,6716.52,18.33
"2134",2007-03-12,6715.49,19.24
"2135",2007-03-13,6623.99,20.73
"2136",2007-03-14,6447.7,23.77
"2137",2007-03-15,6585.47,22.07
"2138",2007-03-16,6579.87,20.83
"2139",2007-03-19,6671.41,19.66
"2140",2007-03-20,6700.29,18.41
"2141",2007-03-21,6712.06,18.12
"2142",2007-03-22,6856.96,16.88
"2143",2007-03-23,6899.06,16.63
"2144",2007-03-26,6828.82,18.66
"2145",2007-03-27,6858.34,18.26
"2146",2007-03-28,6816.89,19.33
"2147",2007-03-29,6897.08,18.05
"2148",2007-03-30,6917.03,17.22
"2149",2007-04-02,6937.17,17.09
"2150",2007-04-03,7045.56,15.58
"2151",2007-04-04,7073.91,15.47
"2152",2007-04-05,7099.91,15.47
"2153",2007-04-06,7099.91,15.47
"2154",2007-04-09,7099.91,15.47
"2155",2007-04-10,7166.67,15.07
"2156",2007-04-11,7152.83,16.25
"2157",2007-04-12,7142.95,16.75
"2158",2007-04-13,7212.07,16.4
"2159",2007-04-16,7338.06,16.3
"2160",2007-04-17,7348.83,17.17
"2161",2007-04-18,7282.34,17.98
"2162",2007-04-19,7242.73,18.54
"2163",2007-04-20,7342.54,17.57
"2164",2007-04-23,7335.62,18.11
"2165",2007-04-24,7270.32,18.49
"2166",2007-04-25,7343.08,17.59
"2167",2007-04-26,7387.02,17.43
"2168",2007-04-27,7378.12,17.78
"2169",2007-04-30,7408.87,18.25
"2170",2007-05-01,7408.87,18.25
"2171",2007-05-02,7455.93,18.27
"2172",2007-05-03,7476.69,18.1
"2173",2007-05-04,7516.76,17.4
"2174",2007-05-07,7525.69,17.5
"2175",2007-05-08,7442.2,18.27
"2176",2007-05-09,7475.99,17.87
"2177",2007-05-10,7415.33,18.53
"2178",2007-05-11,7479.34,17.77
"2179",2007-05-14,7459.61,18.68
"2180",2007-05-15,7505.35,18.17
"2181",2007-05-16,7481.25,18.21
"2182",2007-05-17,7499.5,18.09
"2183",2007-05-18,7607.54,16.34
"2184",2007-05-21,7619.31,16.64
"2185",2007-05-22,7659.39,16.51
"2186",2007-05-23,7735.88,16.23
"2187",2007-05-24,7697.38,17.59
"2188",2007-05-25,7739.2,16.76
"2189",2007-05-28,7739.2,16.76
"2190",2007-05-29,7781.04,17.37
"2191",2007-05-30,7764.97,17.64
"2192",2007-05-31,7883.04,16.34
"2193",2007-06-01,7987.85,16.28
"2194",2007-06-04,7976.79,17.55
"2195",2007-06-05,7919.83,18.11
"2196",2007-06-06,7730.05,20.41
"2197",2007-06-07,7618.61,21.23
"2198",2007-06-08,7590.5,20.48
"2199",2007-06-11,7706.1,19.87
"2200",2007-06-12,7678.26,20.22
"2201",2007-06-13,7680.76,20.31
"2202",2007-06-14,7849.16,18.68
"2203",2007-06-15,8030.64,18.55
"2204",2007-06-18,8036.12,19.5
"2205",2007-06-19,8033.52,19.2
"2206",2007-06-20,8090.49,18.96
"2207",2007-06-21,7964.71,20.02
"2208",2007-06-22,7949.63,20.3
"2209",2007-06-25,7930.61,20.63
"2210",2007-06-26,7860.52,21.24
"2211",2007-06-27,7801.23,21.07
"2212",2007-06-28,7921.36,19.9
"2213",2007-06-29,8007.32,19.2
"2214",2007-07-02,7958.24,19.96
"2215",2007-07-03,8050.68,19.38
"2216",2007-07-04,8075.26,19.3
"2217",2007-07-05,7987.13,20.53
"2218",2007-07-06,8048.32,19.86
"2219",2007-07-09,8077.39,20.19
"2220",2007-07-10,7964.76,21.41
"2221",2007-07-11,7898.54,21.82
"2222",2007-07-12,8053.43,20.7
"2223",2007-07-13,8092.77,20.42
"2224",2007-07-16,8105.69,20.88
"2225",2007-07-17,8038.21,21.41
"2226",2007-07-18,7893.61,22.46
"2227",2007-07-19,7991.21,21.22
"2228",2007-07-20,7874.85,22.29
"2229",2007-07-23,7944.21,22.56
"2230",2007-07-24,7806.79,23.38
"2231",2007-07-25,7692.55,24.38
"2232",2007-07-26,7508.96,26.16
"2233",2007-07-27,7451.68,26.2
"2234",2007-07-30,7456.31,26.77
"2235",2007-07-31,7584.14,24.86
"2236",2007-08-01,7473.93,27.62
"2237",2007-08-02,7534.13,26.06
"2238",2007-08-03,7435.67,26.21
"2239",2007-08-06,7444.45,26.99
"2240",2007-08-07,7513.66,25.65
"2241",2007-08-08,7605.94,23.78
"2242",2007-08-09,7453.59,26.51
"2243",2007-08-10,7343.26,28.71
"2244",2007-08-13,7474.33,27.22
"2245",2007-08-14,7425.07,27.69
"2246",2007-08-15,7445.9,27.37
"2247",2007-08-16,7270.07,31.42
"2248",2007-08-17,7378.29,29.36
"2249",2007-08-20,7407.53,27.99
"2250",2007-08-21,7424.75,26.34
"2251",2007-08-22,7500.48,24.09
"2252",2007-08-23,7511.96,23.71
"2253",2007-08-24,7507.27,23.02
"2254",2007-08-27,7485.99,23.46
"2255",2007-08-28,7430.24,25.23
"2256",2007-08-29,7439.18,25.02
"2257",2007-08-30,7519.94,23.3
"2258",2007-08-31,7638.17,22.6
"2259",2007-09-03,7648.58,22.96
"2260",2007-09-04,7721.77,22.17
"2261",2007-09-05,7588.03,23.98
"2262",2007-09-06,7621.72,24.25
"2263",2007-09-07,7436.63,26.23
"2264",2007-09-10,7375.44,27.88
"2265",2007-09-11,7457.9,27.21
"2266",2007-09-12,7472.99,26.17
"2267",2007-09-13,7535.97,24.8
"2268",2007-09-14,7497.74,25.21
"2269",2007-09-17,7479.85,26.94
"2270",2007-09-18,7575.21,25.52
"2271",2007-09-19,7750.84,20.97
"2272",2007-09-20,7735.09,20.29
"2273",2007-09-21,7794.43,18.93
"2274",2007-09-24,7787.92,18.69
"2275",2007-09-25,7769.44,19.01
"2276",2007-09-26,7804.15,18.22
"2277",2007-09-27,7853.79,17.78
"2278",2007-09-28,7861.51,18.36
"2279",2007-10-01,7922.42,18.54
"2280",2007-10-02,7946.79,18.82
"2281",2007-10-03,7955.3,19.15
"2282",2007-10-04,7944.99,19.04
"2283",2007-10-05,8002.18,17.41
"2284",2007-10-08,7974.37,17.75
"2285",2007-10-09,7980.44,17.46
"2286",2007-10-10,7986.57,17.45
"2287",2007-10-11,8033.69,17.11
"2288",2007-10-12,8041.26,17.09
"2289",2007-10-15,7969.47,18.52
"2290",2007-10-16,7962.64,19.27
"2291",2007-10-17,7985.41,18.3
"2292",2007-10-18,7921.4,18.62
"2293",2007-10-19,7884.12,18.4
"2294",2007-10-22,7794.94,21.37
"2295",2007-10-23,7842.79,20.74
"2296",2007-10-24,7828.96,20.82
"2297",2007-10-25,7932.44,18.93
"2298",2007-10-26,7949.17,18.46
"2299",2007-10-29,8009.67,18.35
"2300",2007-10-30,7977.94,19.19
"2301",2007-10-31,8019.22,18.79
"2302",2007-11-01,7880.85,19.84
"2303",2007-11-02,7849.49,19.84
"2304",2007-11-05,7807.55,19.84
"2305",2007-11-06,7827.19,19.84
"2306",2007-11-07,7799.62,21.58
"2307",2007-11-08,7819.47,22.3
"2308",2007-11-09,7812.4,22.65
"2309",2007-11-12,7806.84,22.63
"2310",2007-11-13,7777.56,22.17
"2311",2007-11-14,7783.11,22.16
"2312",2007-11-15,7667.03,23.34
"2313",2007-11-16,7612.26,23.26
"2314",2007-11-19,7511.97,24.58
"2315",2007-11-20,7630.31,22.84
"2316",2007-11-21,7518.42,23.95
"2317",2007-11-22,7562.1,21.98
"2318",2007-11-23,7608.96,21.52
"2319",2007-11-26,7567.36,22.66
"2320",2007-11-27,7531.35,23.38
"2321",2007-11-28,7723.66,21.6
"2322",2007-11-29,7765.19,20.65
"2323",2007-11-30,7870.52,19.22
"2324",2007-12-03,7837.26,19.48
"2325",2007-12-04,7808.94,19.71
"2326",2007-12-05,7944.77,17.89
"2327",2007-12-06,7940.58,17.91
"2328",2007-12-07,7994.07,16.53
"2329",2007-12-10,8033.36,16.83
"2330",2007-12-11,8009.42,17.26
"2331",2007-12-12,8076.12,15.85
"2332",2007-12-13,7928.31,18.51
"2333",2007-12-14,7948.36,17.97
"2334",2007-12-17,7825.44,19.54
"2335",2007-12-18,7850.74,19.18
"2336",2007-12-19,7837.32,19.03
"2337",2007-12-20,7869.19,18.43
"2338",2007-12-21,8002.67,16.05
"2339",2007-12-24,8002.67,16.05
"2340",2007-12-25,8002.67,16.05
"2341",2007-12-26,8002.67,16.05
"2342",2007-12-27,8038.6,17.25
"2343",2007-12-28,8067.32,17.41
"2344",2007-12-31,8067.32,17.41
"2345",2008-01-01,8067.32,17.41
"2346",2008-01-02,7949.11,20.36
"2347",2008-01-03,7908.41,20.62
"2348",2008-01-04,7808.69,21.08
"2349",2008-01-07,7817.17,21.47
"2350",2008-01-08,7849.99,20.41
"2351",2008-01-09,7782.71,21.4
"2352",2008-01-10,7713.09,21.36
"2353",2008-01-11,7717.95,20.6
"2354",2008-01-14,7732.02,20.67
"2355",2008-01-15,7566.38,22.06
"2356",2008-01-16,7471.57,22.5
"2357",2008-01-17,7413.53,22.49
"2358",2008-01-18,7314.17,24.36
"2359",2008-01-21,6790.19,32.81
"2360",2008-01-22,6769.47,33.9
"2361",2008-01-23,6439.21,38.27
"2362",2008-01-24,6821.07,33.63
"2363",2008-01-25,6816.74,31.93
"2364",2008-01-28,6818.85,31.62
"2365",2008-01-29,6892.96,30.11
"2366",2008-01-30,6875.35,30.43
"2367",2008-01-31,6851.75,29.35
"2368",2008-02-01,6968.67,26.9
"2369",2008-02-04,7000.49,26.94
"2370",2008-02-05,6765.25,30.65
"2371",2008-02-06,6847.51,29.81
"2372",2008-02-07,6733.72,31.29
"2373",2008-02-08,6767.28,30.6
"2374",2008-02-11,6743.54,31.37
"2375",2008-02-12,6967.84,28.56
"2376",2008-02-13,6973.67,27.53
"2377",2008-02-14,6962.28,27.57
"2378",2008-02-15,6832.43,28.61
"2379",2008-02-18,6967.55,27.28
"2380",2008-02-19,7002.29,27.36
"2381",2008-02-20,6899.68,28.37
"2382",2008-02-21,6904.85,28.3
"2383",2008-02-22,6806.29,29.41
"2384",2008-02-25,6882.56,28.35
"2385",2008-02-26,6985.97,26.33
"2386",2008-02-27,6997.85,25.44
"2387",2008-02-28,6862.52,26.05
"2388",2008-02-29,6748.13,28.39
"2389",2008-03-03,6689.95,30.37
"2390",2008-03-04,6545.04,30.56
"2391",2008-03-05,6683.71,29.37
"2392",2008-03-06,6591.31,29.47
"2393",2008-03-07,6513.99,30.49
"2394",2008-03-10,6448.08,30.89
"2395",2008-03-11,6524.57,29.16
"2396",2008-03-12,6599.37,27.78
"2397",2008-03-13,6500.56,28.55
"2398",2008-03-14,6451.9,29.81
"2399",2008-03-17,6182.3,34.78
"2400",2008-03-18,6393.39,31.74
"2401",2008-03-19,6361.22,29.2
"2402",2008-03-20,6319.99,28.34
"2403",2008-03-21,6319.99,28.34
"2404",2008-03-24,6319.99,28.34
"2405",2008-03-25,6524.71,26.57
"2406",2008-03-26,6489.26,26.37
"2407",2008-03-27,6578.06,24.78
"2408",2008-03-28,6559.9,24.47
"2409",2008-03-31,6534.97,25.41
"2410",2008-04-01,6720.33,23.51
"2411",2008-04-02,6777.44,23.19
"2412",2008-04-03,6741.72,23.78
"2413",2008-04-04,6763.39,22.86
"2414",2008-04-07,6821.03,22.49
"2415",2008-04-08,6771.98,23
"2416",2008-04-09,6721.36,23.24
"2417",2008-04-10,6704.32,22.85
"2418",2008-04-11,6603.57,23.52
"2419",2008-04-14,6554.49,24.45
"2420",2008-04-15,6585.05,23.88
"2421",2008-04-16,6702.84,22.42
"2422",2008-04-17,6681.81,22.3
"2423",2008-04-18,6843.08,20.5
"2424",2008-04-21,6786.55,21.29
"2425",2008-04-22,6728.3,21.59
"2426",2008-04-23,6795.03,21.09
"2427",2008-04-24,6821.32,20.36
"2428",2008-04-25,6896.58,19.68
"2429",2008-04-28,6925.33,19.79
"2430",2008-04-29,6885.34,20.17
"2431",2008-04-30,6948.82,19.66
"2432",2008-05-01,6948.82,19.66
"2433",2008-05-02,7043.23,18.62
"2434",2008-05-05,7052.08,19.22
"2435",2008-05-06,7017.1,19.21
"2436",2008-05-07,7076.25,18.74
"2437",2008-05-08,7071.9,18.88
"2438",2008-05-09,7003.17,19.38
"2439",2008-05-12,7035.95,19.69
"2440",2008-05-13,7060.19,19.73
"2441",2008-05-14,7083.24,19.12
"2442",2008-05-15,7081.05,18.42
"2443",2008-05-16,7156.55,17.78
"2444",2008-05-19,7225.94,17.33
"2445",2008-05-20,7118.5,19.01
"2446",2008-05-21,7040.83,19.29
"2447",2008-05-22,7070.33,18.93
"2448",2008-05-23,6944.05,20.68
"2449",2008-05-26,6953.84,20.75
"2450",2008-05-27,6958.66,20.6
"2451",2008-05-28,7033.84,19.71
"2452",2008-05-29,7055.03,19.15
"2453",2008-05-30,7096.79,19.02
"2454",2008-06-02,7008.77,20.79
"2455",2008-06-03,7019.13,20.36
